LineID,Order ID,Order Date,Ship Date,Ship Mode,Category,Sub-Category,Country,Region,State,Postal Code,Product Name,Customer Name,Sales,Quantity,Profit,Discount
8280,CA-2018-146192,22/04/2018 00:00,26/04/2018 00:00,Standard Class,Office Supplies,Storage,United States,South,Georgia,31907,Tennsco Double-Tier Lockers,Bruce Degenhardt,675.06,3,87.7578,0
8281,CA-2018-134810,09/05/2018 00:00,10/05/2018 00:00,First Class,Office Supplies,Envelopes,United States,South,North Carolina,28540,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Matt Connell,65.232,3,22.0158,0.2
8282,CA-2018-134810,09/05/2018 00:00,10/05/2018 00:00,First Class,Furniture,Chairs,United States,South,North Carolina,28540,Harbour Creations Steel Folding Chair,Matt Connell,207,3,25.875,0.2
8283,CA-2016-154284,21/12/2016 00:00,26/12/2016 00:00,Second Class,Technology,Machines,United States,Central,Illinois,60174,Star Micronics TSP800 TSP847IIU Receipt Printer,Sam Zeldin,600.53,2,137.264,0.3
8284,CA-2016-154284,21/12/2016 00:00,26/12/2016 00:00,Second Class,Office Supplies,Art,United States,Central,Illinois,60174,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Sam Zeldin,59.904,2,14.2272,0.2
8285,CA-2016-154284,21/12/2016 00:00,26/12/2016 00:00,Second Class,Technology,Accessories,United States,Central,Illinois,60174,Enermax Acrylux Wireless Keyboard,Sam Zeldin,637.44,8,135.456,0.2
8286,CA-2016-154284,21/12/2016 00:00,26/12/2016 00:00,Second Class,Furniture,Furnishings,United States,Central,Illinois,60174,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Sam Zeldin,51.756,3,-33.6414,0.6
8287,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Office Supplies,Paper,United States,South,Florida,33180,Xerox 229,Duane Huffman,31.104,6,10.8864,0.2
8288,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Office Supplies,Art,United States,South,Florida,33180,Bulldog Vacuum Base Pencil Sharpener,Duane Huffman,47.96,5,4.1965,0.2
8289,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Technology,Accessories,United States,South,Florida,33180,Maxell 4.7GB DVD-R,Duane Huffman,158.928,7,41.7186,0.2
8290,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Office Supplies,Appliances,United States,South,Florida,33180,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Duane Huffman,211.248,6,15.8436,0.2
8291,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Office Supplies,Supplies,United States,South,Florida,33180,Acco Side-Punched Conventional Columnar Pads,Duane Huffman,5.552,2,-1.041,0.2
8292,CA-2015-156244,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Office Supplies,Labels,United States,South,Florida,33180,Avery 501,Duane Huffman,2.952,1,0.9963,0.2
8293,CA-2016-106362,11/12/2016 00:00,15/12/2016 00:00,Standard Class,Office Supplies,Binders,United States,East,Ohio,45373,GBC Plasticlear Binding Covers,Lena Creighton,10.332,3,-7.5768,0.7
8294,US-2018-168802,03/11/2018 00:00,07/11/2018 00:00,Standard Class,Office Supplies,Binders,United States,West,Washington,98103,Binder Posts,Jack O'Briant,18.368,4,5.9696,0.2
8295,US-2018-146906,13/03/2018 00:00,17/03/2018 00:00,Standard Class,Technology,Phones,United States,East,New York,10011,Panasonic KX T7736-B Digital phone,Meg Tillman,299.9,2,74.975,0
8296,CA-2017-166380,30/05/2017 00:00,03/06/2017 00:00,Standard Class,Office Supplies,Envelopes,United States,South,Virginia,22204,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Edward Becker,26.55,9,12.744,0
8297,CA-2017-166380,30/05/2017 00:00,03/06/2017 00:00,Standard Class,Technology,Accessories,United States,South,Virginia,22204,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Edward Becker,111.98,2,26.8752,0
8298,US-2016-158911,05/07/2016 00:00,11/07/2016 00:00,Standard Class,Furniture,Furnishings,United States,South,North Carolina,28205,Stackable Trays,Roland Schwarz,4.928,2,0.7392,0.2
8299,US-2016-158911,05/07/2016 00:00,11/07/2016 00:00,Standard Class,Office Supplies,Labels,United States,South,North Carolina,28205,Avery 508,Roland Schwarz,11.784,3,4.2717,0.2
8300,US-2015-103338,11/03/2015 00:00,15/03/2015 00:00,Standard Class,Office Supplies,Art,United States,West,California,95661,Economy #2 Pencils,Richard Bierner,7.98,3,2.0748,0
8301,CA-2016-109169,20/04/2016 00:00,24/04/2016 00:00,Standard Class,Office Supplies,Envelopes,United States,Central,Michigan,48234,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Olvera Toch,180.96,2,81.432,0
8302,US-2018-167318,26/07/2018 00:00,01/08/2018 00:00,Standard Class,Technology,Accessories,United States,West,California,90036,Logitech Z-906 Speaker sys - home theater - 5.1-CH,George Zrebassa,1649.95,5,659.98,0
8303,US-2018-167318,26/07/2018 00:00,01/08/2018 00:00,Standard Class,Furniture,Chairs,United States,West,California,90036,"Global Airflow Leather Mesh Back Chair, Black",George Zrebassa,362.352,3,45.294,0.2
8304,US-2015-120313,31/10/2015 00:00,02/11/2015 00:00,Second Class,Technology,Phones,United States,West,California,94110,Motorola L804,Nancy Lomonaco,73.584,2,8.2782,0.2
8305,CA-2018-135419,03/11/2018 00:00,09/11/2018 00:00,Standard Class,Furniture,Tables,United States,West,California,93309,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Bruce Geld,486.368,4,36.4776,0.2
8306,CA-2017-128671,11/08/2017 00:00,16/08/2017 00:00,Standard Class,Office Supplies,Paper,United States,Central,Oklahoma,74133,Xerox 202,Michelle Tran,32.4,5,15.552,0
8307,CA-2017-128671,11/08/2017 00:00,16/08/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Oklahoma,74133,Avery Hanging File Binders,Michelle Tran,41.86,7,19.2556,0
8308,CA-2017-128671,11/08/2017 00:00,16/08/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Oklahoma,74133,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Michelle Tran,77.56,2,35.6776,0
8309,CA-2017-149335,25/07/2017 00:00,25/07/2017 00:00,Same Day,Office Supplies,Art,United States,West,California,94122,Newell 325,Becky Castell,37.17,9,11.151,0
8310,CA-2015-168312,01/03/2015 00:00,07/03/2015 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,77036,Recycled Steel Personal File for Hanging File Folders,Giulietta Weimer,137.352,3,8.5845,0.2
8311,CA-2015-168312,01/03/2015 00:00,07/03/2015 00:00,Standard Class,Furniture,Tables,United States,Central,Texas,77036,Bevis Round Conference Room Tables and Bases,Giulietta Weimer,376.509,3,-43.0296,0.3
8312,US-2018-105935,26/01/2018 00:00,31/01/2018 00:00,Standard Class,Furniture,Furnishings,United States,South,Georgia,31907,Artistic Insta-Plaque,Bradley Drucker,62.72,4,24.4608,0
8313,US-2018-105935,26/01/2018 00:00,31/01/2018 00:00,Standard Class,Technology,Phones,United States,South,Georgia,31907,Samsung Galaxy Mega 6.3,Bradley Drucker,2939.93,7,764.3818,0
8314,CA-2015-161508,12/07/2015 00:00,16/07/2015 00:00,Standard Class,Furniture,Chairs,United States,Central,Texas,77573,Hon Deluxe Fabric Upholstered Stacking Chairs,Paul Van Hugh,512.358,3,-14.6388,0.3
8315,CA-2015-161508,12/07/2015 00:00,16/07/2015 00:00,Standard Class,Office Supplies,Fasteners,United States,Central,Texas,77573,Stockwell Push Pins,Paul Van Hugh,3.488,2,0.5668,0.2
8316,CA-2015-161508,12/07/2015 00:00,16/07/2015 00:00,Standard Class,Office Supplies,Art,United States,Central,Texas,77573,Fluorescent Highlighters by Dixon,Paul Van Hugh,22.288,7,3.9004,0.2
8317,CA-2015-161508,12/07/2015 00:00,16/07/2015 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,77573,Xerox 195,Paul Van Hugh,16.032,3,5.6112,0.2
8318,CA-2018-130904,11/04/2018 00:00,16/04/2018 00:00,Standard Class,Office Supplies,Art,United States,South,North Carolina,27217,Pencil and Crayon Sharpener,Henry MacAllister,1.752,1,0.1533,0.2
8319,CA-2018-130904,11/04/2018 00:00,16/04/2018 00:00,Standard Class,Office Supplies,Art,United States,South,North Carolina,27217,Newell 321,Henry MacAllister,20.992,8,2.3616,0.2
8320,CA-2018-133620,13/11/2018 00:00,18/11/2018 00:00,Standard Class,Office Supplies,Storage,United States,East,New York,10009,"Personal Folder Holder, Ebony",Erin Mull,11.21,1,3.363,0
8321,CA-2016-142937,05/12/2016 00:00,06/12/2016 00:00,First Class,Office Supplies,Art,United States,Central,Texas,75220,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Sandra Flanagan,45.04,2,4.504,0.2
8322,US-2017-149790,26/09/2017 00:00,01/10/2017 00:00,Standard Class,Office Supplies,Binders,United States,Central,Texas,77095,Ibico Recycled Linen-Style Covers,Shahid Collister,15.624,2,-24.9984,0.8
8323,CA-2017-130778,19/11/2017 00:00,25/11/2017 00:00,Standard Class,Office Supplies,Appliances,United States,East,New York,11561,Disposable Triple-Filter Dust Bags,Natalie DeCherney,8.74,2,2.2724,0
8324,CA-2017-130778,19/11/2017 00:00,25/11/2017 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,11561,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Natalie DeCherney,44.75,5,20.585,0
8325,CA-2018-144456,08/09/2018 00:00,09/09/2018 00:00,First Class,Office Supplies,Storage,United States,South,Florida,33012,"Decoflex Hanging Personal Folder File, Blue",Frank Carlisle,61.68,5,5.397,0.2
8326,CA-2018-144456,08/09/2018 00:00,09/09/2018 00:00,First Class,Technology,Phones,United States,South,Florida,33012,Samsung Rugby III,Frank Carlisle,158.376,3,13.8579,0.2
8327,CA-2018-103478,21/07/2018 00:00,24/07/2018 00:00,Second Class,Office Supplies,Binders,United States,Central,Illinois,60505,Avery Poly Binder Pockets,Kelly Lampkin,2.864,4,-4.5824,0.8
8328,CA-2018-103478,21/07/2018 00:00,24/07/2018 00:00,Second Class,Office Supplies,Binders,United States,Central,Illinois,60505,Catalog Binders with Expanding Posts,Kelly Lampkin,94.192,7,-164.836,0.8
8329,CA-2018-118577,06/10/2018 00:00,11/10/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,New Jersey,7109,Xerox 1886,Xylona Preis,143.7,3,68.976,0
8330,CA-2018-118577,06/10/2018 00:00,11/10/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,New Jersey,7109,Xerox 217,Xylona Preis,6.48,1,3.1104,0
8331,CA-2018-113572,07/11/2018 00:00,11/11/2018 00:00,Standard Class,Technology,Accessories,United States,East,New York,10024,Maxell CD-R Discs,Frank Preis,7.88,4,2.5216,0
8332,CA-2017-153269,09/03/2017 00:00,12/03/2017 00:00,First Class,Office Supplies,Storage,United States,East,Massachusetts,1810,"Personal Folder Holder, Ebony",Pamela Stobb,11.21,1,3.363,0
8333,CA-2017-153269,09/03/2017 00:00,12/03/2017 00:00,First Class,Furniture,Chairs,United States,East,Massachusetts,1810,"Situations Contoured Folding Chairs, 4/Set",Pamela Stobb,354.9,5,88.725,0
8334,CA-2017-153269,09/03/2017 00:00,12/03/2017 00:00,First Class,Office Supplies,Paper,United States,East,Massachusetts,1810,Xerox 193,Pamela Stobb,17.94,3,8.7906,0
8335,CA-2017-153269,09/03/2017 00:00,12/03/2017 00:00,First Class,Office Supplies,Binders,United States,East,Massachusetts,1810,GBC Binding covers,Pamela Stobb,51.8,4,23.31,0
8336,CA-2018-161655,13/05/2018 00:00,18/05/2018 00:00,Second Class,Office Supplies,Binders,United States,East,Delaware,19711,GBC Twin Loop Wire Binding Elements,Carl Weiss,299.52,9,149.76,0
8337,CA-2017-101469,02/07/2017 00:00,08/07/2017 00:00,Standard Class,Office Supplies,Art,United States,South,Virginia,22204,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Katherine Hughes,7.7,2,3.157,0
8338,CA-2015-153087,27/12/2015 00:00,03/01/2016 00:00,Standard Class,Office Supplies,Paper,United States,South,Alabama,35601,Xerox 1983,Tamara Chand,23.92,4,11.7208,0
8339,CA-2015-153087,27/12/2015 00:00,03/01/2016 00:00,Standard Class,Technology,Accessories,United States,South,Alabama,35601,Enermax Acrylux Wireless Keyboard,Tamara Chand,498,5,184.26,0
8340,CA-2018-135076,13/04/2018 00:00,17/04/2018 00:00,Standard Class,Furniture,Chairs,United States,West,California,92345,"Global Wood Trimmed Manager's Task Chair, Khaki",Yana Sorensen,436.704,6,-38.2116,0.2
8341,CA-2015-161634,14/11/2015 00:00,20/11/2015 00:00,Standard Class,Office Supplies,Paper,United States,South,Virginia,23320,Xerox 192,Chris Cortes,32.4,5,15.552,0
8342,CA-2018-141481,11/06/2018 00:00,14/06/2018 00:00,First Class,Office Supplies,Appliances,United States,West,California,90036,Kensington 6 Outlet Guardian Standard Surge Protector,Zuschuss Donatelli,61.44,3,16.5888,0
8343,CA-2017-132549,25/11/2017 00:00,30/11/2017 00:00,Standard Class,Office Supplies,Storage,United States,South,Alabama,35810,Sterilite Officeware Hinged File Box,Jay Kimmel,73.36,7,19.8072,0
8344,US-2015-155544,21/03/2015 00:00,25/03/2015 00:00,Standard Class,Office Supplies,Labels,United States,South,Tennessee,37918,Avery 505,Gary McGarr,59.2,5,22.2,0.2
8345,US-2015-155544,21/03/2015 00:00,25/03/2015 00:00,Standard Class,Furniture,Furnishings,United States,South,Tennessee,37918,DAX Wood Document Frame,Gary McGarr,32.952,3,6.5904,0.2
8346,US-2015-155544,21/03/2015 00:00,25/03/2015 00:00,Standard Class,Furniture,Chairs,United States,South,Tennessee,37918,Global Highback Leather Tilter in Burgundy,Gary McGarr,218.376,3,-10.9188,0.2
8347,US-2016-115238,30/04/2016 00:00,04/05/2016 00:00,Standard Class,Furniture,Furnishings,United States,East,Massachusetts,1841,"Eldon 200 Class Desk Accessories, Burgundy",Jane Waco,31.4,5,13.188,0
8348,US-2016-115238,30/04/2016 00:00,04/05/2016 00:00,Standard Class,Furniture,Furnishings,United States,East,Massachusetts,1841,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Jane Waco,9.48,1,3.792,0
8349,US-2016-115238,30/04/2016 00:00,04/05/2016 00:00,Standard Class,Technology,Phones,United States,East,Massachusetts,1841,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Jane Waco,209.5,10,58.66,0
8350,US-2016-115238,30/04/2016 00:00,04/05/2016 00:00,Standard Class,Furniture,Furnishings,United States,East,Massachusetts,1841,"Eldon Imàge Series Desk Accessories, Clear",Jane Waco,24.3,5,10.449,0
8351,US-2016-115238,30/04/2016 00:00,04/05/2016 00:00,Standard Class,Office Supplies,Paper,United States,East,Massachusetts,1841,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Jane Waco,6.48,1,3.1104,0
8352,CA-2018-132199,03/05/2018 00:00,08/05/2018 00:00,Standard Class,Furniture,Furnishings,United States,East,Pennsylvania,19134,"Career Cubicle Clock, 8 1/4"", Black",Bill Overfelt,32.448,2,7.3008,0.2
8353,CA-2018-132199,03/05/2018 00:00,08/05/2018 00:00,Standard Class,Office Supplies,Binders,United States,East,Pennsylvania,19134,Wilson Jones Legal Size Ring Binders,Bill Overfelt,26.388,4,-17.592,0.7
8354,CA-2018-132199,03/05/2018 00:00,08/05/2018 00:00,Standard Class,Furniture,Tables,United States,East,Pennsylvania,19134,Bevis 36 x 72 Conference Tables,Bill Overfelt,373.47,5,-112.041,0.4
8355,CA-2018-132199,03/05/2018 00:00,08/05/2018 00:00,Standard Class,Office Supplies,Binders,United States,East,Pennsylvania,19134,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Bill Overfelt,64.2,5,-44.94,0.7
8356,CA-2018-132199,03/05/2018 00:00,08/05/2018 00:00,Standard Class,Office Supplies,Fasteners,United States,East,Pennsylvania,19134,Advantus Plastic Paper Clips,Bill Overfelt,8,2,2.8,0.2
8357,CA-2017-163174,26/08/2017 00:00,30/08/2017 00:00,Standard Class,Furniture,Furnishings,United States,South,Georgia,30605,Deflect-o Glass Clear Studded Chair Mats,Xylona Preis,186.54,3,41.0388,0
8358,CA-2015-110555,11/04/2015 00:00,18/04/2015 00:00,Standard Class,Office Supplies,Storage,United States,West,Montana,59405,Eldon Simplefile Box Office,Michelle Moray,87.08,7,24.3824,0
8359,CA-2015-110555,11/04/2015 00:00,18/04/2015 00:00,Standard Class,Technology,Phones,United States,West,Montana,59405,AT&T SB67148 SynJ,Michelle Moray,105.584,2,9.2386,0.2
8360,CA-2015-110555,11/04/2015 00:00,18/04/2015 00:00,Standard Class,Technology,Accessories,United States,West,Montana,59405,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Michelle Moray,217.44,6,91.3248,0
8361,CA-2018-147207,02/01/2018 00:00,04/01/2018 00:00,Second Class,Office Supplies,Art,United States,Central,Texas,79907,Newell 319,Trudy Schmidt,31.744,2,3.968,0.2
8362,CA-2018-147207,02/01/2018 00:00,04/01/2018 00:00,Second Class,Office Supplies,Appliances,United States,Central,Texas,79907,Hoover Commercial SteamVac,Trudy Schmidt,5.432,2,-13.58,0.8
8363,CA-2018-147207,02/01/2018 00:00,04/01/2018 00:00,Second Class,Furniture,Tables,United States,Central,Texas,79907,"Bevis Oval Conference Table, Walnut",Trudy Schmidt,913.43,5,-169.637,0.3
8364,CA-2018-147207,02/01/2018 00:00,04/01/2018 00:00,Second Class,Office Supplies,Storage,United States,Central,Texas,79907,"Dual Level, Single-Width Filing Carts",Trudy Schmidt,372.144,3,27.9108,0.2
8365,CA-2018-137631,28/04/2018 00:00,02/05/2018 00:00,Standard Class,Technology,Phones,United States,South,Florida,34741,Samsung Galaxy S4 Mini,Janet Lee,751.984,2,84.5982,0.2
8366,CA-2018-157273,30/01/2018 00:00,02/02/2018 00:00,First Class,Technology,Phones,United States,West,Washington,98105,Mitel 5320 IP Phone VoIP phone,Sam Zeldin,604.768,4,60.4768,0.2
8367,CA-2015-109918,07/09/2015 00:00,12/09/2015 00:00,Second Class,Office Supplies,Supplies,United States,West,California,95051,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Lisa Ryan,27.36,4,7.3872,0
8368,CA-2015-109918,07/09/2015 00:00,12/09/2015 00:00,Second Class,Office Supplies,Paper,United States,West,California,95051,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Lisa Ryan,20.56,2,9.6632,0
8369,CA-2015-109918,07/09/2015 00:00,12/09/2015 00:00,Second Class,Office Supplies,Binders,United States,West,California,95051,Avery Legal 4-Ring Binder,Lisa Ryan,83.92,5,31.47,0.2
8370,CA-2017-118745,11/06/2017 00:00,16/06/2017 00:00,Standard Class,Furniture,Tables,United States,West,California,90049,Bretford Rectangular Conference Table Tops,Seth Vernon,902.712,3,33.8517,0.2
8371,CA-2017-163972,17/10/2017 00:00,21/10/2017 00:00,Standard Class,Furniture,Bookcases,United States,West,California,93727,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Michael Granlund,120.666,2,21.294,0.15
8372,CA-2015-165393,27/12/2015 00:00,30/12/2015 00:00,First Class,Office Supplies,Binders,United States,Central,Texas,76106,GBC Standard Therm-A-Bind Covers,Nathan Cano,4.984,1,-8.4728,0.8
8373,CA-2017-113726,24/11/2017 00:00,01/12/2017 00:00,Standard Class,Furniture,Furnishings,United States,West,Washington,98105,Howard Miller Distant Time Traveler Alarm Clock,Steve Carroll,82.26,3,33.7266,0
8374,CA-2017-152940,10/11/2017 00:00,13/11/2017 00:00,First Class,Office Supplies,Storage,United States,West,California,94110,Acco Perma 2700 Stacking Storage Drawers,Rose O'Brian,29.74,1,4.461,0
8375,CA-2016-158701,05/01/2016 00:00,10/01/2016 00:00,Standard Class,Office Supplies,Appliances,United States,West,California,94110,Acco 6 Outlet Guardian Premium Surge Suppressor,James Lanier,87.36,6,23.5872,0
8376,CA-2016-158701,05/01/2016 00:00,10/01/2016 00:00,Standard Class,Office Supplies,Binders,United States,West,California,94110,Fellowes Binding Cases,James Lanier,56.16,6,17.55,0.2
8377,CA-2018-156272,21/03/2018 00:00,27/03/2018 00:00,Standard Class,Office Supplies,Appliances,United States,South,Florida,33068,APC 7 Outlet Network SurgeArrest Surge Protector,Pauline Webber,64.384,1,8.048,0.2
